journey_id,annotator,annotation
612b5a70-54f3-11ec-a070-b5e7cb7eba47,3,Both are the same
12d2188d-5d23-11ec-95c1-8b92c51d7177,7,They differ
9a103d17-5c4f-11ec-a17f-bb5e2c79afb6,2,Both are the same
9c06ef7e-5a26-11ec-b0b7-bd2c7f7ed4be,2,Both are the same
7a838f75-595f-11ec-a31b-094c17dfae72,8,Both are the same
07191c32-53c8-11ec-a700-731db854d77a,2,Both are the same
9982b6ae-5b76-11ec-88cf-c7c830d4b568,7,Both are the same
dba33713-53b7-11ec-afaf-13a0ce9ad60b,7,I don't know
07bfd931-57c5-11ec-9ef8-17c8a5b047df,1,Both are the same
f0158232-58e1-11ec-8378-517121280104,8,They differ
7dd2c79c-5d05-11ec-a92e-47d4b44719b4,8,Both are the same
bbc5f35c-547d-11ec-8141-a98d4f304f8c,7,Both are the same
822ac663-584d-11ec-8031-4dd6aef3e6fa,4,I don't know
197521e7-5564-11ec-86f4-2dbf2cb5d4db,6,They differ
EE7274F2-52C4-11EC-B47F-97E98F4EA269,1,They differ
9f98332a-5a4f-11ec-8fd2-110ac1571f29,1,They differ
b7dc4974-52cc-11ec-9c94-5334c1641032,6,I don't know
91a7e163-57dd-11ec-b885-49995411f210,2,Both are the same
91a7e163-57dd-11ec-b885-49995411f210,2,Both are the same
c022ee08-5cea-11ec-afbc-1d952fa5cf86,1,Both are the same
fd29d054-5826-11ec-8397-1dd1ca38741e,3,They differ
eed664a0-59c5-11ec-8c50-7f8ab6c25d0c,1,They differ
94e7a6fc-5754-11ec-9461-1f9ff2b9e0df,3,Both are the same
4cb9eeaa-53cc-11ec-b8f3-af05c13e51af,8,They differ
33507778-550d-11ec-9ee0-ef395706254d,3,They differ
33507778-550d-11ec-9ee0-ef395706254d,1,They differ
3daaaee0-5865-11ec-af59-89cec0164d93,7,Both are the same
dcfc7aec-5ad5-11ec-b7d4-cd225c65d902,2,They differ
c2639d36-5540-11ec-82b6-99e12a5fa333,1,They differ
eb216c21-5693-11ec-b204-21deb9177233,3,Both are the same
4d651b76-53d9-11ec-9b29-0deaff0c7d17,2,They differ
df0e6e99-5ae8-11ec-8f33-85f13ef0e1b5,2,Both are the same
38280abd-5a7e-11ec-8914-bb1b9c4cb21b,1,Both are the same
413d25a8-5476-11ec-a40a-ef573d4a556b,8,Both are the same
56ee3acc-5773-11ec-92e5-0d75e48f3930,1,They differ
f48c19dc-59a9-11ec-8dc4-e55ba8e6e5d3,1,I don't know
7f44ab74-53d0-11ec-bdbd-473c14aed31e,2,They differ
c80bd22a-5a0f-11ec-9d66-f127cb549242,1,They differ
aa1d4d43-56bc-11ec-b40e-71c5044405ae,3,Both are the same
f5f9e7de-58ee-11ec-ac9b-f9d5eb811a36,2,They differ
31ccd4be-59db-11ec-9e18-6d74f7b2bcc5,7,They differ
18d0ad6e-5a08-11ec-a980-df78567c07ed,4,They differ
4e497ec8-58f3-11ec-a183-b30730a3cb9e,1,Both are the same
74f7a454-56d2-11ec-99fb-d9ba084671ef,7,They differ
002f4ad0-58c9-11ec-920b-453c0c2dda09,2,I don't know
7e401c28-58e8-11ec-9df0-5747cb4aff80,2,Both are the same
10f6ef13-59af-11ec-b827-c33dce9b0bc0,3,They differ
e4fd4b7d-5581-11ec-b367-6f0fe3f89436,8,Both are the same
6b989698-57aa-11ec-928f-039268114cac,3,They differ
467e134a-5607-11ec-b102-1d4e394ea31e,7,Both are the same
302ecfad-56eb-11ec-9d59-05722617b9c6,2,Both are the same
7b28cb52-54a6-11ec-89d1-c9ef2b10e9f5,7,Both are the same
dd13a68a-5437-11ec-a8a8-396b3b30703f,2,They differ
b997b60c-58dc-11ec-8457-691bb62fe2e4,2,They differ
78acfd68-57db-11ec-9538-2308679e9130,1,Both are the same
12832f41-5cd1-11ec-a41a-5bae7bb841c5,8,Both are the same
7a64b1e8-5ceb-11ec-8872-2f462168f6d9,3,Both are the same
63d8fe68-5d02-11ec-8a18-f92f4cf39032,2,They differ
0786a58e-543d-11ec-b765-c14da75d52fa,2,They differ
3f470c43-5c07-11ec-9efd-0d6deae0ad5a,2,Both are the same
40425955-554f-11ec-ac73-95fee01dcb70,7,They differ
852bb13d-5cbd-11ec-90e3-6df77f9ea3ac,2,They differ
66356aec-5d17-11ec-8088-f3e29d257ef7,7,They differ
7998f366-5b54-11ec-a149-691e4613b091,7,They differ
57bf1820-5cd4-11ec-b468-71934fd91188,2,They differ
563fe980-53c3-11ec-adac-d7fcb4dc7feb,2,Both are the same
070daa4a-5a1d-11ec-91c0-7b6ef63f77c5,1,They differ
2c93df42-56cf-11ec-9a4d-af48e8cb27d0,2,They differ
8b017c64-569e-11ec-a286-c14cc720156c,2,They differ
bb89be75-5a51-11ec-9646-15d991855bfd,2,They differ
b3e1279e-5c23-11ec-b568-49e6e1856376,1,They differ
ced42c7c-52f1-11ec-a4a8-e546067de79d,2,Both are the same
052cb0cf-547e-11ec-8eca-5f3ab3e4e125,7,They differ
aee56868-53c7-11ec-91b4-cba1d0451caf,2,Both are the same
c283a8c0-544f-11ec-bc36-970daeff006c,7,They differ
45e6e974-5d2f-11ec-9afd-3393b58952be,2,They differ
8dd5e388-5254-11ec-90fd-030dc41434ad,7,They differ
02f211ba-5b28-11ec-a414-672c4178b3fc,8,Both are the same
aa5e6ed6-52cb-11ec-8645-e7190c339175,3,They differ
47d178d0-582f-11ec-9770-4904d823bdaa,7,Both are the same
d196ad49-58f4-11ec-a145-0b2ea48fb864,8,They differ
bfd482b0-5c3e-11ec-8751-f30ccb223df1,6,Both are the same
b5f7dbc1-5510-11ec-b6c0-dd8009ee0f5b,2,They differ
795839ea-5431-11ec-a21f-fd37467dad92,2,Both are the same
31f62a86-56ab-11ec-91cd-77abd1208733,7,Both are the same
e38289dc-58e9-11ec-8008-23141f2c40c6,8,Both are the same
1224f1ad-5523-11ec-8460-2b815f48ebc0,7,They differ
156c2e7d-553d-11ec-be77-d9d510a4f76f,8,Both are the same
dfce515f-558e-11ec-9dc4-ef3cf9e86b56,8,I don't know
bf810bcc-5bbb-11ec-b8f6-17353005771e,6,They differ
2b374700-590f-11ec-b5ff-fdff6c8b1613,2,Both are the same
2b374700-590f-11ec-b5ff-fdff6c8b1613,7,Both are the same
9326af94-52fd-11ec-94d3-afadd8911806,8,They differ
93ea5ad0-5cb8-11ec-913a-35797cb6550e,7,Both are the same
1cbf7fa4-56ac-11ec-9a93-33ed98ac619a,8,They differ
abf1d6d6-573c-11ec-b3cb-ff4963e8d3f2,1,They differ
abf1d6d6-573c-11ec-b3cb-ff4963e8d3f2,7,They differ
6ebe218e-549a-11ec-bf80-2383fff2bae2,4,They differ
96f44e14-5abb-11ec-8217-aface08cb50a,2,They differ
2c136c48-5b31-11ec-a45e-efec263ccfb9,1,Both are the same
d2869efa-5907-11ec-aee2-c98ce12e0a2c,7,They differ
2cf534dc-5890-11ec-8645-99e601bcccf9,6,They differ
ccfb416a-54fd-11ec-bf09-8575eb0ea51e,8,They differ
71da8076-556a-11ec-baba-059c5b9bf8a2,3,Both are the same
ac85feaa-537e-11ec-a42e-41b7d2abd7d9,2,Both are the same
fddaeead-5701-11ec-808f-ab62f3efc546,5,I don't know
b005763c-55a7-11ec-8a88-47a4c77034c4,1,They differ
d4810ea5-52a2-11ec-be85-c168bc7297ea,8,They differ
7433f569-53de-11ec-8b62-37e5b8389249,1,Both are the same
707888b2-587c-11ec-a2f4-b317926be0a6,2,I don't know
5d9ae432-5706-11ec-a5bb-a1e4d7a136ba,2,They differ
55410e90-5bf9-11ec-8fcb-898adb7924b0,2,Both are the same
7bc4aac1-5771-11ec-9c3d-679e768b9ef1,8,Both are the same
deee7870-5beb-11ec-84b0-bfcc3f4b6a23,7,Both are the same
fc60d124-5744-11ec-bdba-390c132c0e80,7,They differ
9f3c4d72-5a03-11ec-b6d2-e5c1161186ee,2,Both are the same
6a0d1430-5c31-11ec-ab3b-89994ae7a972,2,They differ
8bf09343-56ed-11ec-83bc-211d0740fdd9,1,Both are the same
d60820c4-5c5b-11ec-9bf4-7344bb291ba6,3,They differ
61d01554-58e1-11ec-9062-a9272bb23391,8,Both are the same
4ec26958-5a67-11ec-8a8f-816cdee0271c,4,Both are the same
f44dabfd-5578-11ec-bca9-fb1418dad142,8,I don't know
e474a882-5484-11ec-b4d2-fd5c605ec6cb,7,They differ
65c94832-5c7f-11ec-89b6-413fec54aaac,8,They differ
b8f864a8-5af0-11ec-bac7-4bae9b0d207b,1,They differ
c53f25ec-5398-11ec-860f-39b660c65cdc,7,Both are the same
b9013e5c-5a21-11ec-9a90-7333a1a9f238,3,Both are the same
14d439c0-5442-11ec-9f5a-e91a9d793745,2,Both are the same
6a4b0b2a-52d4-11ec-bcf2-cb4831f05e4d,3,They differ
d911c5ae-56c1-11ec-a1e0-f56697158315,7,Both are the same
d8e5c773-55e2-11ec-b40a-c959afcd63f6,7,They differ
14845c38-5b07-11ec-8d9b-35deddde2b9a,6,They differ
e5e6ae43-545b-11ec-8fba-27a9cc61dffa,8,They differ
dfd2d452-56e6-11ec-a374-e70b0720214d,7,They differ
b99431ac-5491-11ec-976b-77accab8c71b,6,They differ
e937d660-5755-11ec-85d7-15ccfb8f8fde,8,Both are the same
212e2f48-52f6-11ec-bcfc-6db0e701c433,1,Both are the same
564c33ce-55a4-11ec-ae66-07a64fce9c09,1,They differ
c5bcd4ec-5451-11ec-9786-0541cef06593,1,They differ
bdac57f0-5591-11ec-9e8e-7d57831df5e5,2,They differ
fe0a7676-5788-11ec-881b-2b86621856ba,1,They differ
28376486-53e7-11ec-a9c9-1792fc56cf7f,7,Both are the same
46c73ff3-5958-11ec-a3e1-8f9a253da75f,8,They differ
aa4ab17d-5463-11ec-b564-61623abde528,2,They differ
ab74915e-578c-11ec-a579-217bb8c1fc9b,2,They differ
1ff61866-56e5-11ec-a030-5b2661139648,1,They differ
654af792-5a7d-11ec-8c85-0ff9c4006dcc,1,They differ
f09bacc5-5b09-11ec-972a-7d407291138a,7,They differ
36a4dced-595c-11ec-8996-cd381fc53ce6,7,They differ
d8a9a359-57ac-11ec-a9f2-21f25b2beb05,2,They differ
